cancer_class,subject_cui,pass_all_3,pass_all_3_cancer_types,object_cui,pass_all_3_count
Leukemia,C0092801,,,C0023443,0
Leukemia,C0092777,"['C0048306', 'C1144149', 'C0005310', 'C4086264', 'C0042679', 'C0016299', 'C2930789', 'C3467876', 'C0008163', 'C0120107', 'C0728747', 'C3181682', 'C4683810', 'C1506770', 'C3852841', 'C0016360', 'C0672708', 'C0071836', 'C0016374', 'C4301624', 'C2974289', 'C0246415', 'C0016366', 'C0056391', 'C4726799', 'C4078312', 'C0033308', 'C0025033', 'C0016294', 'C0065879', 'C0039601', 'C0076181', 'C0144576', 'C2604307', 'C0076189', 'C0026256', 'C0040987', 'C1700874', 'C0040976', 'C2697961', 'C0053523', 'C0010583', 'C0057992', 'C2987603', 'C4055478', 'C1122962', 'C0290883', 'C1135132', 'C0020402', 'C0005740', 'C0796392', 'C1948068', 'C0393022', 'C1176309', 'C0253355', 'C2935436', 'C1134659', 'C0995188', 'C0011777', 'C0032950', 'C0032952', 'C4056441', 'C0066700', 'C0014582', 'C4726900', 'C1707080', 'C0246421', 'C1831828', 'C0005308', 'C0011707', 'C0039600', 'C2987648', 'C4079854', 'C0059874', 'C4519167', 'C0018513']","[('Breast Cancer',), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Non-Hodgkin Lymphoma',), ('Melanoma',), ('Kidney Cancer',), ('Lung Cancer',), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia', 'Melanoma')]",C0023449,76
Leukemia,C0056391,"['C0048306', 'C0571665', 'C1176020', 'C0117996', 'C0020268', 'C2980094', 'C1721300', 'C0042682', 'C3853822', 'C0040864', 'C0210657', 'C0078257', 'C0008163', 'C0728747', 'C3181682', 'C4079208', 'C0025684', 'C0063077', 'C4049146', 'C3852841', 'C2973446', 'C0750848', 'C0672708', 'C0246415', 'C0015133', 'C0056391', 'C0010927', 'C2932486', 'C0065879', 'C0039601', 'C0040987', 'C1700874', 'C2697961', 'C0010583', 'C0057992', 'C2987603', 'C0025677', 'C0042670', 'C0879427', 'C0877880', 'C1135132', 'C0770560', 'C1176309', 'C0393022', 'C0051113', 'C4055433', 'C1328025', 'C2935436', 'C3658706', 'C3501358', 'C1527027', 'C0013089', 'C0032952', 'C0066700', 'C0014582', 'C4726900', 'C0005308', 'C0218986', 'C0072980', 'C0025815', 'C4079854', 'C0907349', 'C0069717', 'C0039286']","[('Breast Cancer',), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma',), ('Lung Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Lung Cancer', 'Melanoma'), ('Kidney Cancer',)]",C0024305,64
Leukemia,C3255208,"['C0048306', 'C0040864', 'C0011705', 'C0728747', 'C0007257', 'C0063077', 'C2973446', 'C0071836', 'C0025033', 'C0040987', 'C1130428', 'C0057992', 'C0053523', 'C0002555', 'C0796392', 'C1328025', 'C4055433', 'C0013089', 'C0066700', 'C2698692', 'C1516119', 'C1144149', 'C0117996', 'C0717670', 'C0210657', 'C0042682', 'C0123931', 'C0672708', 'C4726799', 'C3899947', 'C0076181', 'C0039601', 'C2604307', 'C0040866', 'C0765273', 'C0541315', 'C0253355', 'C0851344', 'C0014582', 'C0218986', 'C0072980', 'C4519167', 'C2713008', 'C2930789', 'C2980094', 'C2352806', 'C3467876', 'C4079208', 'C3852841', 'C0750848', 'C4301624', 'C3818721', 'C0016298', 'C1367202', 'C1831796', 'C4287815', 'C1997549', 'C0039607', 'C0770560', 'C1948068', 'C0995188', 'C1527027', 'C4056441', 'C1831828', 'C0005308', 'C0025815', 'C0069717', 'C0025147', 'C0018513', 'C0016299', 'C1721300', 'C0078257', 'C3181682', 'C0246415', 'C0056391', 'C0010927', 'C0033308', 'C4078806', 'C0026256', 'C0005311', 'C1700874', 'C0040976', 'C2697961', 'C0525079', 'C0042670', 'C1176309', 'C0051113', 'C2935436', 'C0039871', 'C0032950', 'C0032952', 'C0045093', 'C0041920', 'C1707080', 'C0907349', 'C0059874']","[('Breast Cancer',), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Non-Hodgkin Lymphoma',), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Melanoma',), ('Lung Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Kidney Cancer'), ('Kidney Cancer',)]",C0023449,96
Leukemia,C0010711,"['C0048306', 'C0040864', 'C0008163', 'C0011705', 'C0728747', 'C0007257', 'C0063077', 'C2973446', 'C0071836', 'C0025033', 'C1130428', 'C0057992', 'C0053523', 'C0025677', 'C0002555', 'C1134659', 'C0796392', 'C4055433', 'C0066700', 'C2698692', 'C1516119', 'C0717670', 'C0210657', 'C2987430', 'C4683810', 'C0672708', 'C4726799', 'C4078312', 'C3899947', 'C0039601', 'C0541315', 'C0253355', 'C0851344', 'C0011777', 'C3657270', 'C0014582', 'C4519167', 'C2713008', 'C2930789', 'C2352806', 'C3467876', 'C4079208', 'C3852841', 'C0245194', 'C0750848', 'C0016374', 'C4058811', 'C3818721', 'C0016298', 'C4287815', 'C4045494', 'C4055478', 'C0039607', 'C0770560', 'C0995188', 'C1527027', 'C1831828', 'C0005308', 'C0025815', 'C0069717', 'C0025147', 'C0005310', 'C0016299', 'C1721300', 'C0120107', 'C2974289', 'C0246415', 'C0056391', 'C0033308', 'C0026256', 'C1700874', 'C0040976', 'C2697961', 'C0525079', 'C0042670', 'C1176309', 'C2935436', 'C0039871', 'C0032950', 'C0032952', 'C1707080', 'C0907349', 'C2987648', 'C4079854', 'C0059874']","[('Breast Cancer',), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Non-Hodgkin Lymphoma',), ('Melanoma',), ('Lung Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Breast Cancer', 'Kidney Cancer'), ('Kidney Cancer',)]",C0023449,85
Leukemia,C1455147,"['C0048306', 'C4080091', 'C0040864', 'C0008163', 'C0728747', 'C0016360', 'C0071836', 'C0025033', 'C0065879', 'C0040987', 'C0057992', 'C0053523', 'C2987603', 'C0044401', 'C0290883', 'C0796392', 'C0013089', 'C0066700', 'C4726900', 'C1516119', 'C1144149', 'C0117996', 'C0042679', 'C0717670', 'C0210657', 'C4683810', 'C0672708', 'C0146224', 'C3899947', 'C0076181', 'C0039601', 'C2604307', 'C0010583', 'C1135132', 'C0541315', 'C0253355', 'C0011777', 'C0014582', 'C0218986', 'C0072980', 'C4519167', 'C1122962', 'C2930789', 'C2980094', 'C3467876', 'C4079208', 'C3852841', 'C4301624', 'C0016294', 'C1831796', 'C1997549', 'C4055478', 'C0039607', 'C1948068', 'C0995188', 'C4056441', 'C1831828', 'C0005308', 'C0039600', 'C0069717', 'C0025147', 'C0018513', 'C0016299', 'C1721300', 'C0078257', 'C0120107', 'C3181682', 'C0246415', 'C0056391', 'C0010927', 'C0033308', 'C0026256', 'C1700874', 'C0040976', 'C2697961', 'C0525079', 'C0042670', 'C0020402', 'C1176309', 'C2935436', 'C0039871', 'C0032950', 'C0032952', 'C0045093', 'C1707080', 'C0246421', 'C0011707', 'C0907349', 'C2987648', 'C0059874']","[('Breast Cancer',), ('Leukemia', 'Melanoma'), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Non-Hodgkin Lymphoma',), ('Melanoma',), ('Lung Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Kidney Cancer'), ('Kidney Cancer',)]",C0023474,90
Leukemia,C0011015,"['C0048306', 'C4086264', 'C2827667', 'C4080091', 'C0008163', 'C0728747', 'C0016360', 'C0071836', 'C0025033', 'C0065879', 'C0040987', 'C0057992', 'C2987603', 'C0025677', 'C0044401', 'C0002555', 'C0796392', 'C4055433', 'C0013089', 'C0066700', 'C4726900', 'C1516119', 'C0117996', 'C0042679', 'C0717670', 'C0210657', 'C4683810', 'C0672708', 'C0146224', 'C3899947', 'C0039601', 'C0040866', 'C0010583', 'C1135132', 'C0541315', 'C0014582', 'C0218986', 'C0072980', 'C4519167', 'C2980094', 'C3467876', 'C4079208', 'C3852841', 'C3818721', 'C4287815', 'C1997549', 'C4045494', 'C0039607', 'C0995188', 'C1527027', 'C4056441', 'C1831828', 'C0005308', 'C0069717', 'C0025147', 'C0016299', 'C1721300', 'C0078257', 'C0120107', 'C3181682', 'C0246415', 'C0056391', 'C0010927', 'C4078806', 'C0026256', 'C1700874', 'C0040976', 'C2697961', 'C0525079', 'C0042670', 'C1176309', 'C0039871', 'C0032950', 'C0032952', 'C1707080', 'C0246421', 'C0907349', 'C2987648', 'C0059874']","[('Breast Cancer',), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Non-Hodgkin Lymphoma',), ('Melanoma',), ('Lung Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Kidney Cancer'), ('Kidney Cancer',)]",C0023440,79
Leukemia,C0049065,"['C0048306', 'C1176020', 'C0008163', 'C0011705', 'C0728747', 'C0007257', 'C0063077', 'C1998098', 'C0016360', 'C0071836', 'C0040987', 'C1130428', 'C0057992', 'C0053523', 'C2987603', 'C0025826', 'C0796392', 'C4055433', 'C0013089', 'C0066700', 'C4726900', 'C0879427', 'C1516119', 'C1144149', 'C0117996', 'C0042679', 'C0210657', 'C0123931', 'C2987430', 'C0065175', 'C0016366', 'C4726799', 'C0076189', 'C0040866', 'C0762737', 'C0765273', 'C1135132', 'C0541315', 'C0253355', 'C0851344', 'C3501358', 'C0011777', 'C3657270', 'C0014582', 'C1122962', 'C0571665', 'C2713008', 'C2930789', 'C2352806', 'C3852841', 'C0245194', 'C0750848', 'C4301624', 'C4058811', 'C0016294', 'C4055478', 'C0877880', 'C0039607', 'C0770560', 'C1948068', 'C0995188', 'C4056441', 'C1831828', 'C0005308', 'C0039600', 'C0016299', 'C0120107', 'C3181682', 'C4049146', 'C2974289', 'C0033308', 'C4078806', 'C1700874', 'C2697961', 'C0051556', 'C0042670', 'C0020402', 'C0005740', 'C3658706', 'C0032950', 'C0032952', 'C0246421', 'C2987648']","[('Breast Cancer',), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Melanoma',), ('Kidney Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma',), ('Lung Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Breast Cancer', 'Kidney Cancer'), ('Lung Cancer', 'Melanoma'), ('Leukemia', 'Melanoma')]",C0023467,83
Leukemia,C0011777,"['C1176020', 'C0040864', 'C0728747', 'C0016360', 'C3853921', 'C0025033', 'C0065879', 'C0040987', 'C1130428', 'C2987603', 'C0044401', 'C0025826', 'C0796392', 'C1134659', 'C0393022', 'C0013089', 'C4726900', 'C2698692', 'C0042679', 'C2987430', 'C0065175', 'C4683810', 'C0671970', 'C0016366', 'C4078312', 'C3899947', 'C0021735', 'C0039601', 'C2604307', 'C0076189', 'C0010583', 'C0762737', 'C1135132', 'C0541315', 'C0253355', 'C0851344', 'C3501358', 'C0011777', 'C0014582', 'C1122962', 'C2980094', 'C3467876', 'C4079208', 'C0015133', 'C4058811', 'C3818721', 'C1997549', 'C4045494', 'C1948068', 'C0995188', 'C4056441', 'C1831828', 'C0005308', 'C0039600', 'C0025815', 'C0069717', 'C0005310', 'C0120107', 'C3181682', 'C1506770', 'C4049146', 'C2974289', 'C0033308', 'C0026256', 'C1700874', 'C0040976', 'C0051556', 'C0020402', 'C2935436', 'C0039871', 'C3658706', 'C0032950', 'C0032952', 'C1707080', 'C0246421', 'C0011707', 'C2987648']","[('Breast Cancer',), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Non-Hodgkin Lymphoma',), ('Melanoma',), ('Kidney Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Breast Cancer', 'Kidney Cancer'), ('Lung Cancer', 'Melanoma'), ('Leukemia', 'Melanoma')]",C0006413,77
Leukemia,C0013089,,,C0007115,0
Leukemia,C4079854,"['C0048306', 'C4086264', 'C2827667', 'C4080091', 'C0040864', 'C0008163', 'C0011705', 'C0728747', 'C0007257', 'C2973446', 'C0016360', 'C0071836', 'C0025033', 'C0065879', 'C0040987', 'C0057992', 'C0053523', 'C2987603', 'C0025677', 'C0290883', 'C0002555', 'C1134659', 'C0796392', 'C0393022', 'C1328025', 'C4055433', 'C0013089', 'C0066700', 'C4726900', 'C0879427', 'C1516119', 'C1144149', 'C0117996', 'C0042679', 'C0210657', 'C0042682', 'C2987430', 'C1135135', 'C4683810', 'C0671970', 'C0672708', 'C0016366', 'C4726799', 'C4078312', 'C0146224', 'C3899947', 'C0021735', 'C0076181', 'C0039601', 'C0144576', 'C0076189', 'C1135132', 'C0541315', 'C0011777', 'C3657270', 'C2742502', 'C0014582', 'C0218986', 'C0072980', 'C4519167', 'C2713008', 'C2930789', 'C0020268', 'C2980094', 'C2352806', 'C3467876', 'C4079208', 'C3852841', 'C0750848', 'C4301624', 'C0016298', 'C0016294', 'C1367202', 'C1831796', 'C4287815', 'C4045494', 'C0877880', 'C0039607', 'C0995188', 'C1527027', 'C4056441', 'C1831828', 'C0005308', 'C0025815', 'C0069717', 'C0018513', 'C0005310', 'C0016299', 'C1721300', 'C3853822', 'C0078257', 'C0120107', 'C3181682', 'C1506770', 'C0246415', 'C0056391', 'C0010927', 'C0033308', 'C0026256', 'C1700874', 'C0040976', 'C2697961', 'C0525079', 'C0051556', 'C0042670', 'C1176309', 'C2935436', 'C0039871', 'C3658706', 'C0032950', 'C0032952', 'C1707080', 'C0907349', 'C2987648', 'C4079854', 'C0059874']","[('Melanoma',), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Breast Cancer',), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Non-Hodgkin Lymphoma',), ('Lung Cancer',), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Lung Cancer', 'Melanoma'), ('Kidney Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Breast Cancer', 'Kidney Cancer'), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Melanoma')]",C0024301,116
Leukemia,C4519428,"['C0048306', 'C4086264', 'C2827667', 'C4080091', 'C0040864', 'C0008163', 'C0011705', 'C0728747', 'C0007257', 'C0063077', 'C2973446', 'C0071836', 'C0025033', 'C0065879', 'C0040987', 'C0057992', 'C0053523', 'C2987603', 'C0025677', 'C0290883', 'C0002555', 'C1134659', 'C0796392', 'C0393022', 'C1328025', 'C4055433', 'C0013089', 'C0066700', 'C4726900', 'C0879427', 'C1516119', 'C1144149', 'C0117996', 'C0042679', 'C0717670', 'C0210657', 'C0042682', 'C1135135', 'C4683810', 'C0671970', 'C0672708', 'C4726799', 'C4078312', 'C0146224', 'C0039601', 'C2604307', 'C0040866', 'C0010583', 'C0765273', 'C1135132', 'C0541315', 'C0011777', 'C3657270', 'C2742502', 'C0014582', 'C0218986', 'C0072980', 'C0571665', 'C2713008', 'C2930789', 'C0020268', 'C2980094', 'C2352806', 'C3467876', 'C4079208', 'C0025684', 'C3852841', 'C0750848', 'C4301624', 'C3818721', 'C0016298', 'C2932486', 'C1367202', 'C1831796', 'C4287815', 'C4055478', 'C0877880', 'C0039607', 'C0770560', 'C0995188', 'C1527027', 'C4056441', 'C1831828', 'C0005308', 'C0025815', 'C0069717', 'C0025147', 'C0018513', 'C0005310', 'C0016299', 'C1721300', 'C0078257', 'C0120107', 'C4049146', 'C0246415', 'C0056391', 'C0010927', 'C0040867', 'C0026256', 'C1700874', 'C0040976', 'C2697961', 'C0525079', 'C0042670', 'C1176309', 'C0051113', 'C2935436', 'C0039871', 'C3658706', 'C0032950', 'C1707080', 'C0907349', 'C2987648', 'C4079854', 'C0039286', 'C0059874']","[('Breast Cancer',), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Non-Hodgkin Lymphoma',), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Melanoma',), ('Lung Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Kidney Cancer'), ('Lung Cancer', 'Melanoma'), ('Kidney Cancer',)]",C0023467,116
Leukemia,C0060483,"['C1516119', 'C0571665', 'C1176020', 'C0005310', 'C1721300', 'C2827667', 'C0210657', 'C0078257', 'C3467876', 'C0065175', 'C0120107', 'C0728747', 'C3181682', 'C4079208', 'C4683810', 'C1506770', 'C0245194', 'C4049146', 'C0671970', 'C0016360', 'C0750848', 'C2974289', 'C0015133', 'C4058811', 'C4078312', 'C0033308', 'C0021735', 'C3899947', 'C0016294', 'C0039601', 'C2604307', 'C0076189', 'C0040987', 'C1130428', 'C4045494', 'C1700874', 'C0040976', 'C2697961', 'C2987603', 'C0025677', 'C0051556', 'C0042670', 'C0762737', 'C0020402', 'C0770560', 'C0005740', 'C0796392', 'C1176309', 'C0393022', 'C0025826', 'C2935436', 'C1134659', 'C3658706', 'C3501358', 'C0013089', 'C0014582', 'C0041920', 'C4726900', 'C1707080', 'C0246421', 'C1831828', 'C0005308', 'C0039600', 'C0218986', 'C0025815', 'C0879427', 'C1122962']","[('Breast Cancer',), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Melanoma',), ('Kidney Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Non-Hodgkin Lymphoma',), ('Lung Cancer',), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Lung Cancer', 'Melanoma'), ('Leukemia', 'Melanoma')]",C0023434,67
Leukemia,C1533699,"['C0571665', 'C1176020', 'C0005310', 'C4086264', 'C0210657', 'C0042682', 'C1135135', 'C4080091', 'C0078257', 'C0008163', 'C0065175', 'C0007257', 'C0025684', 'C0063077', 'C2973446', 'C0750848', 'C0010927', 'C0016298', 'C2932486', 'C0065879', 'C2604307', 'C1831796', 'C2987603', 'C0025677', 'C0879427', 'C0762737', 'C0765273', 'C0877880', 'C0770560', 'C0051113', 'C1328025', 'C2935436', 'C3658706', 'C0907349', 'C0072980', 'C4079854', 'C0039286']","[('Breast Cancer',), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma',), ('Lung Cancer',), ('Lung Cancer', 'Melanoma'), ('Kidney Cancer',)]",C0023467,37
Leukemia,C3896940,,,C0023467,0
Leukemia,C4519273,,,C0023467,0
Leukemia,C0019588,"['C0048306', 'C0571665', 'C1144149', 'C0117996', 'C2713008', 'C0005310', 'C0020268', 'C0042679', 'C0016299', 'C3853822', 'C0042682', 'C2987430', 'C1135135', 'C4080091', 'C2930789', 'C0055900', 'C0123931', 'C0011705', 'C0007257', 'C0025684', 'C0245194', 'C4049146', 'C1998098', 'C0671970', 'C0016360', 'C0750848', 'C4301624', 'C4058811', 'C0010927', 'C0146224', 'C0016298', 'C0033308', 'C0025033', 'C0016294', 'C0076181', 'C1367202', 'C1831796', 'C4078806', 'C0076189', 'C0026256', 'C0525079', 'C0053523', 'C0044401', 'C0051556', 'C4055478', 'C0879427', 'C0290883', 'C0765273', 'C0877880', 'C0005740', 'C1948068', 'C0051113', 'C0039871', 'C3501358', 'C3657270', 'C4056441', 'C0045093', 'C2742502', 'C0066700', 'C0011707', 'C2986924', 'C0025815', 'C0069717', 'C0039286', 'C0059874', 'C0018513']","[('Breast Cancer',), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Melanoma',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma',), ('Kidney Cancer',)]",C0023467,66
Leukemia,C0020268,"['C0048306', 'C0571665', 'C1144149', 'C1176020', 'C2713008', 'C0005310', 'C2930789', 'C0042679', 'C3853822', 'C2827667', 'C2987430', 'C1135135', 'C4080091', 'C0210657', 'C0065175', 'C0011705', 'C0728747', 'C0025684', 'C0245194', 'C4049146', 'C1998098', 'C0671970', 'C0016360', 'C0750848', 'C4301624', 'C0015133', 'C4058811', 'C3818721', 'C0146224', 'C4078312', 'C0016298', 'C0033308', 'C3899947', 'C0025033', 'C0076181', 'C0039286', 'C4078806', 'C1831796', 'C2604307', 'C0076189', 'C1130428', 'C4045494', 'C2987603', 'C0051556', 'C0879427', 'C0290883', 'C0762737', 'C0765273', 'C0877880', 'C0020402', 'C0541315', 'C0005740', 'C1948068', 'C0393022', 'C0253355', 'C0025826', 'C2935436', 'C1134659', 'C3658706', 'C0851344', 'C3501358', 'C0011777', 'C3657270', 'C0013089', 'C0066700', 'C1707080', 'C0246421', 'C0039600', 'C0025815', 'C0907349', 'C2987648', 'C4079854', 'C0069717', 'C2698692', 'C0059874', 'C1122962']","[('Breast Cancer',), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Non-Hodgkin Lymphoma',), ('Melanoma',), ('Kidney Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Breast Cancer', 'Kidney Cancer'), ('Lung Cancer', 'Melanoma'), ('Leukemia', 'Melanoma')]",C0079773,76
Leukemia,C0063077,"['C0048306', 'C0571665', 'C1176020', 'C0117996', 'C2713008', 'C0210657', 'C2827667', 'C0042682', 'C1135135', 'C4080091', 'C0123931', 'C0055900', 'C0011705', 'C0025684', 'C0063077', 'C4049146', 'C1998098', 'C0245194', 'C2973446', 'C0750848', 'C4301624', 'C0671970', 'C0016360', 'C0015133', 'C4058811', 'C0056391', 'C0010927', 'C3818721', 'C0016298', 'C0025033', 'C2932486', 'C0039601', 'C0039286', 'C4078806', 'C1831796', 'C2604307', 'C0005311', 'C1130428', 'C4045494', 'C0040866', 'C2987603', 'C0042670', 'C0762737', 'C0879427', 'C0765273', 'C0770560', 'C0541315', 'C0005740', 'C0025826', 'C0051113', 'C1328025', 'C2935436', 'C0851344', 'C3501358', 'C3657270', 'C0032952', 'C0907349', 'C4079854', 'C0069717', 'C2698692', 'C0059874']","[('Breast Cancer',), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Melanoma',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma',), ('Breast Cancer', 'Kidney Cancer'), ('Kidney Cancer',)]",C0024305,61
