SUBJECT_CUI,PREDICATE,OBJECT_CUI
C0042487,COEXISTS_WITH,C0030567
C0746730,COEXISTS_WITH,C0022116
C0746730,COEXISTS_WITH,C0036690
C0746730,COEXISTS_WITH,C5203670
C0746818,TREATS,C0030705
C0747053,TREATS,C0259931
C0747060,TREATS,C0741926
C0747306,TREATS,C0030705
C0747306,USES,C0013227
C0969807,TREATS,C0030705
C0011268,COEXISTS_WITH,C0036421
C0748603,TREATS,C0014544
C0748603,TREATS,C0030705
C0748603,TREATS,C0752303
C0748725,TREATS,C0741926
C1293107,TREATS,C0149516
C0748725,USES,C0181620
C0748877,USES,C0027551
C0748895,TREATS,C0870602
C0748895,TREATS,C0749098
C0748895,USES,C0181464
C0749073,TREATS,C0010340
C0749073,TREATS,C0030705
C0749415,TREATS,C0870602
C0749724,TREATS,C0008059
C0749724,TREATS,C0700061
C0749724,TREATS,C0857007
C0749724,USES,C0013227
C0749724,USES,C0035608
C0749736,TREATS,C0030705
C0749884,TREATS,C0871463
C0750050,TREATS,C0030705
C0750050,TREATS,C0037384
C0750050,TREATS,C0520679
C0750122,TREATS,C0206193
C0183292,TREATS,C0008059
C0750138,TREATS,C0259931
C0750138,TREATS,C0267209
C4076057,COEXISTS_WITH,C0002895
C0750164,TREATS,C0008059
C0750164,TREATS,C0030705
C0750200,TREATS,C0020255
C0750200,TREATS,C0030705
C0750388,TREATS,C0030705
C0750848,TREATS,C0011615
C0750848,TREATS,C0011616
C0750848,TREATS,C0015230
C0750848,TREATS,C0015456
C0068992,TREATS,C0016509
C0750848,TREATS,C0018567
C0750848,TREATS,C0021368
C0750848,TREATS,C0023219
C0750848,TREATS,C0026265
C0750848,TREATS,C0033775
C0750848,TREATS,C1510471
C0750848,TREATS,C0033860
C5418258,TREATS,C0036271
C0053245,TREATS,C0036508
C0357701,TREATS,C0079773
C0750848,TREATS,C0085074
C0750848,TREATS,C0149922
C0750848,TREATS,C0406317
C0063033,TREATS,C0406326
C0750865,ASSOCIATED_WITH,C0018799
C0750901,ASSOCIATED_WITH,C0026882
C0750934,TREATS,C0029408
C0750934,TREATS,C0871463
C0750934,TREATS,C2936290
C0751151,TREATS,C0269102
C0751151,TREATS,C2909036
C0751295,ASSOCIATED_WITH,C0002395
C0751429,TREATS,C0003615
C0751429,TREATS,C0006826
C1706406,TREATS,C0007102
C0751429,TREATS,C0007103
C0751429,TREATS,C1706732
C0050380,TREATS,C0008059
C0035110,TREATS,C0009402
C0751429,TREATS,C0010346
C0200070,TREATS,C0012634
C0940842,TREATS,C0014175
C0751429,TREATS,C0017168
C0751429,TREATS,C0271441
C0396585,TREATS,C0021270
C0657244,TREATS,C0021359
C0011946,TREATS,C0021390
C0751429,TREATS,C0024623
C0751429,TREATS,C0027651
C0751429,TREATS,C0028754
C0751429,TREATS,C0858318
C0751429,TREATS,C0030705
C0751429,TREATS,C0031511
C0751429,TREATS,C0032987
C1541404,TREATS,C0043210
C0751429,TREATS,C0235329
C0586971,TREATS,C0238198
C0751429,TREATS,C0269102
C0751429,TREATS,C0349530
C0751429,TREATS,C0870602
C3649547,TREATS,C0877373
C0751429,TREATS,C1333768
C0751429,TREATS,C0032131
C0751429,USES,C0182258
C0751551,TREATS,C0175989
C0751551,TREATS,C0149781
C0751551,TREATS,C0242379
C0751598,TREATS,C0030705
C0751608,INTERACTS_WITH,C0063397
C0751614,TREATS,C0858354
C0035235,COEXISTS_WITH,C0030567
C0038071,INTERACTS_WITH,C0035701
C1442864|23771,ASSOCIATED_WITH,C0002395
C0751973,ASSOCIATED_WITH,C1306835
C0751973,COEXISTS_WITH,C0033684
C0017801,INTERACTS_WITH,C0007634
C0751973,INTERACTS_WITH,C0013227
C0751973,INTERACTS_WITH,C0033684
C0752046,ASSOCIATED_WITH,C0600104
C1520544,ASSOCIATED_WITH,C0002395
C0752046,ASSOCIATED_WITH,C0339296
C0752046,ASSOCIATED_WITH,C0004096
C3178810,ASSOCIATED_WITH,C0004238
C0599780,ASSOCIATED_WITH,C0004352
C1514827,ASSOCIATED_WITH,C0004364
C0752046,ASSOCIATED_WITH,C0004936
C1520853,ASSOCIATED_WITH,C0005586
C0752046,ASSOCIATED_WITH,C0005684
C0752046,ASSOCIATED_WITH,C0006142
C0080089,ASSOCIATED_WITH,C0006826
C0752046,ASSOCIATED_WITH,C5206582
C0752046,ASSOCIATED_WITH,C0007222
C0752046,ASSOCIATED_WITH,C0007847
C0752046,ASSOCIATED_WITH,C0038363
C0752046,ASSOCIATED_WITH,C0009402
C0752046,ASSOCIATED_WITH,C0010054
C0752046,ASSOCIATED_WITH,C0010068
C0752046,ASSOCIATED_WITH,C0010346
C4264624,ASSOCIATED_WITH,C0011615
C0752046,ASSOCIATED_WITH,C0011847
C0677504,ASSOCIATED_WITH,C0011854
C0752046,ASSOCIATED_WITH,C0018824
C0752046,ASSOCIATED_WITH,C0342257
C0752046,ASSOCIATED_WITH,C0012634
C0752046,ASSOCIATED_WITH,C0017638
C0752046,ASSOCIATED_WITH,C0025322
C0004793,ASSOCIATED_WITH,C0019204
C0752046,ASSOCIATED_WITH,C0020517
C0752046,ASSOCIATED_WITH,C0020538
C0752046,ASSOCIATED_WITH,C0021364
C4264624,ASSOCIATED_WITH,C0021368
C0752046,ASSOCIATED_WITH,C0021390
C0752046,ASSOCIATED_WITH,C0021655
C0009802,ASSOCIATED_WITH,C0024117
C0752046,ASSOCIATED_WITH,C0024141
C0009802,ASSOCIATED_WITH,C0024623
C0752046,ASSOCIATED_WITH,C0278828
C1512886,ASSOCIATED_WITH,C0026769
C0752046,ASSOCIATED_WITH,C0027051
C0599780,ASSOCIATED_WITH,C0027651
C0752046,ASSOCIATED_WITH,C0028754
C0752046,ASSOCIATED_WITH,C1096045
C0752046,ASSOCIATED_WITH,C0029408
C0752046,ASSOCIATED_WITH,C0029925
C0752046,ASSOCIATED_WITH,C0030567
C0162326,ASSOCIATED_WITH,C0031099
C0752046,ASSOCIATED_WITH,C5419624
C0752046,ASSOCIATED_WITH,C0034012
C0752046,ASSOCIATED_WITH,C0033860
C1517336,ASSOCIATED_WITH,C0036341
C0162326,ASSOCIATED_WITH,C0038013
C0752046,ASSOCIATED_WITH,C0038454
C0752046,ASSOCIATED_WITH,C0558595
C0752046,ASSOCIATED_WITH,C0085207
C0752046,ASSOCIATED_WITH,C0085580
C0752046,ASSOCIATED_WITH,C0235974
C0752046,ASSOCIATED_WITH,C0242379
C0752046,ASSOCIATED_WITH,C0242383
C0752046,ASSOCIATED_WITH,C0025345
C0752046,ASSOCIATED_WITH,C1302652
C0752046,ASSOCIATED_WITH,C0011882
C5236477,ASSOCIATED_WITH,C0376358
C1520853,ASSOCIATED_WITH,C0400966
C0752046,ASSOCIATED_WITH,C0494463
C1517336,ASSOCIATED_WITH,C0596263
C4264624,ASSOCIATED_WITH,C0600688
C0752046,ASSOCIATED_WITH,C0013608
C0752046,ASSOCIATED_WITH,C0018024
C0752046,ASSOCIATED_WITH,C0948265
C0752046,ASSOCIATED_WITH,C0013415
C0752046,ASSOCIATED_WITH,C1269683
C0752046,ASSOCIATED_WITH,C0037285
C0677504,ASSOCIATED_WITH,C1527249
C0752046,COEXISTS_WITH,C0002085
C0677504,COEXISTS_WITH,C0005456
C0004793,COEXISTS_WITH,C0006560
C0752046,COEXISTS_WITH,C0012854
C0752046,COEXISTS_WITH,C0019053
C0752046,COEXISTS_WITH,C0015936
C0752046,COEXISTS_WITH,C0017428
C0752046,COEXISTS_WITH,C1417835|4306
C0752046,COEXISTS_WITH,C0017687
C0752046,COEXISTS_WITH,C0021920
C0752046,COEXISTS_WITH,C0033413
C1511518,COEXISTS_WITH,C0034987
C0752046,COEXISTS_WITH,C0079419|7157
C0752046,COEXISTS_WITH,C0752348
C0752046,COEXISTS_WITH,C0080222|7040
C0752046,COEXISTS_WITH,C0037874
C1512886,COEXISTS_WITH,C0107103
C0752046,COEXISTS_WITH,C4310385
C0752046,COEXISTS_WITH,C0162326
C3816499,COEXISTS_WITH,C0314604
C0752046,COEXISTS_WITH,C0376622|5243
C0752046,COEXISTS_WITH,C0389071
C0752046,COEXISTS_WITH,C1307126
C0752046,COEXISTS_WITH,C0597336
C0752046,COEXISTS_WITH,C0086024
C0752046,COEXISTS_WITH,C0600600
C0004793,COEXISTS_WITH,C0600680
C0752046,COEXISTS_WITH,C0034809
C0752046,COEXISTS_WITH,C0812246|7124
C0752046,COEXISTS_WITH,C0887859
C0752046,COEXISTS_WITH,C0919427|4524
C0752046,COEXISTS_WITH,C0949645
C0752046,COEXISTS_WITH,C1101610
C0752046,COEXISTS_WITH,C1332838
C1514827,COEXISTS_WITH,C1333196
C0752046,COEXISTS_WITH,C1333237
C0752046,COEXISTS_WITH,C1334098|3586
C0752046,COEXISTS_WITH,C1334122|3569
C1517336,COEXISTS_WITH,C1334205
C0086908,COEXISTS_WITH,C1335671
C0752046,COEXISTS_WITH,C1336636|7099
C1520544,COEXISTS_WITH,C1336674
C0752046,COEXISTS_WITH,C0815047
C0752046,COEXISTS_WITH,C1414461|2099
C0752046,COEXISTS_WITH,C1448177|7124
C0752046,INTERACTS_WITH,C0017337
C0752046,INTERACTS_WITH,C3885063
C0752046,INTERACTS_WITH,C0044602
C0752094,TREATS,C0013384
C4720919,TREATS,C0020490
C0752094,TREATS,C0027092
C0752094,TREATS,C0030705
C0398345,TREATS,C0034951
C0752094,TREATS,C0271183
C0752094,USES,C1260869
C0752095,USES,C0162789
C0752095,USES,C0006779
C0752151,TREATS,C0007131
C0034104,TREATS,C0030705
C0752151,TREATS,C0032326
C0162649,TREATS,C0149781
C1318457,TREATS,C0242379
C0752189,TREATS,C0206194
C0752248,USES,C0162801
C0752248,USES,C0920531
C0752248,USES,C0600597
C0752248,USES,C0887808
C0752248,USES,C1428114|219793
C0752248,USES,C0748972
C0752250,TREATS,C0030705
C0752270,TREATS,C0009443
C0752310,TREATS,C0233565
C0752310,TREATS,C3887612
C0752312,ASSOCIATED_WITH,C0006826
C0752312,ASSOCIATED_WITH,C0025202
C0965087|23621,ASSOCIATED_WITH,C0027651
C1366486,AUGMENTS,C0037083
C0752312,AUGMENTS,C0040649
C0752312,AUGMENTS,C0162638
C0034800,DISRUPTS,C0031715
C0752312,DISRUPTS,C0162638
C0752312,DISRUPTS,C1150604
C0075278,INTERACTS_WITH,C0007634
C0752312,INTERACTS_WITH,C0005220
C0752312,INTERACTS_WITH,C0040648
C0752312,INTERACTS_WITH,C0079189
C0027078,INTERACTS_WITH,C0164786|207
C0752312,INTERACTS_WITH,C0243077
C0752312,STIMULATES,C0007634
C0752312,STIMULATES,C1149069
C0752312,STIMULATES,C0879389|4292
C0034804,STIMULATES,C0037080
C0752312,STIMULATES,C0040648
C0752312,STIMULATES,C0666364
C0027096,STIMULATES,C0086982
C0752312,STIMULATES,C0164786|207
C0752347,COEXISTS_WITH,C0002395
C0753183,TREATS,C1290159
C0753287,TREATS,C0020538
C0753287,TREATS,C0858354
C0753318,TREATS,C2607914
C0753645,TREATS,C0004623
C4079830,TREATS,C0004626
C0753645,TREATS,C0085096
C0753645,TREATS,C0009768
C0753645,TREATS,C0010692
C0753645,TREATS,C0014836
C0753645,TREATS,C0396072
C0753645,TREATS,C0919747
C0753645,TREATS,C0240066
C0753645,TREATS,C0030705
C0753645,TREATS,C0032302
C0753645,TREATS,C0032308
C4547776,TREATS,C0033700
C0753645,TREATS,C0041318
C0753645,TREATS,C0034186
C0753645,TREATS,C0036117
C0059696,TREATS,C0037199
C0753645,TREATS,C0038160
C0041086,TREATS,C0038395
C0753645,TREATS,C2937225
C0753645,TREATS,C0042721
C0753645,TREATS,C0155862
C0753645,TREATS,C0037036
C0753645,TREATS,C0275652
C0031955,TREATS,C0275665
C0753645,TREATS,C0276026
C0753645,TREATS,C0339959
C0753645,TREATS,C0520775
C0065932,TREATS,C0577708
C0753645,TREATS,C0577709
C0753645,TREATS,C0729524
C0388087,TREATS,C0856695
C0753645,TREATS,C1318973
C0753645,TREATS,C4076057
C0753678,TREATS,C0005586
C0753678,TREATS,C0233636
C0753678,TREATS,C0206194
C0753678,TREATS,C0033975
C0753678,TREATS,C0036337
C0053790,TREATS,C0036341
C0753678,TREATS,C0525046
C0754011,TREATS,C0025266
C0754011,TREATS,C0030705
C0282052,TREATS,C0376358
C0754011,TREATS,C0936223
C0754011,TREATS,C3658267
C0754011,TREATS,C4721208
C0754188,TREATS,C0238124
C0754188,TREATS,C0019693
C0754188,TREATS,C0030705
C0754280,TREATS,C0038443
C0754517,TREATS,C0004623
C0754517,TREATS,C0029077
C0754517,TREATS,C0004669
C0754517,TREATS,C0006277
C0754517,TREATS,C0010692
C0028005,TREATS,C0014836
C0754517,TREATS,C0949691
C0937898,TREATS,C0018482
C0754517,TREATS,C0022729
C0754517,TREATS,C0033700
C0137996,TREATS,C0033740
C0754517,TREATS,C0033817
C0754517,TREATS,C0002880
C5242088,TREATS,C0036117
C4507236,TREATS,C0037199
C0754517,TREATS,C0038160
C0754517,TREATS,C0038395
C0754517,TREATS,C0042029
C0754570,INHIBITS,C0052897
C0754647,TREATS,C0519030
C0754659,INHIBITS,C0030016
C0754659,TREATS,C0005001
C0754659,TREATS,C0086944
C0754659,TREATS,C0030705
C0028356,TREATS,C1739363
C0281666,TREATS,C2937421
C0540511,ASSOCIATED_WITH,C0018801
C0754710,TREATS,C0030705
C0053409,STIMULATES,C0079904
C0755562,DISRUPTS,C1518440
C0755562,DISRUPTS,C1150572
C0755562,INHIBITS,C0600388
C0755562,INHIBITS,C0752312
C0023610|2796,TREATS,C0004623
C0756081,TREATS,C0276026
C0756081,TREATS,C0400966
C0756081,TREATS,C0554628
C0756085,TREATS,C0004623
C0756085,TREATS,C0038166
C0756085,TREATS,C0333519
C0255672,TREATS,C0554628
C0757422,TREATS,C0002382
C0757422,TREATS,C0206504
C0759933,TREATS,C0040247
C0761982,COEXISTS_WITH,C0043047
C0762640|85480,ASSOCIATED_WITH,C0004096
C0762640|85480,STIMULATES,C0225828
C0762659,TREATS,C0030705
C0762659,TREATS,C0009402
C0024808,INHIBITS,C0387583
C0762662,TREATS,C0003873
C0762662,TREATS,C0016034
C0762662,TREATS,C0029408
C0762662,TREATS,C0030193
C0762662,TREATS,C0030705
C0762662,TREATS,C0149931
C0762662,TREATS,C3495559
C0033472,TREATS,C0007131
C0762737,TREATS,C1140680
C0763530,TREATS,C0035220
C0765273,TREATS,C0030705
C0220821,TREATS,C0079773
C0765500,TREATS,C0220621
C0949307,TREATS,C0009766
C0765538,TREATS,C0013390
C0765538,TREATS,C0026858
C0765538,TREATS,C1333034
C0766108,TREATS,C0008350
C0766224,TREATS,C0032453
C0018591,TREATS,C0003811
C0076660,TREATS,C0004238
C2756584,TREATS,C0030705
C0766326,TREATS,C0004106
C0766510,DISRUPTS,C0596807
C0766510,INTERACTS_WITH,C1172779
C0766510,INTERACTS_WITH,C1171892|7422
C5435024,STIMULATES,C0006675
C0767330,STIMULATES,C0023516
C0768119,TREATS,C0870602
C0768119,TREATS,C0085681
C0768182,TREATS,C5239396
C0769218,INHIBITS,C0215993
C0770112|1788,ASSOCIATED_WITH,C0023467
C0770137,TREATS,C0020538
C0770137,TREATS,C0080274
C0770137,TREATS,C2937421
C0770150,TREATS,C0015397
C0770150,TREATS,C0020538
C0770150,TREATS,C0027773
C0770198,TREATS,C0032964
C0770198,TREATS,C0162316
C0008455|10058,TREATS,C0011854
C0285890,TREATS,C0011860
C0770201,TREATS,C0011880
C0770201,TREATS,C0085681
C0770201,TREATS,C0020461
C0770201,TREATS,C2936490
C0670896,TREATS,C0011854
C0770209,TREATS,C0011860
C0770209,TREATS,C0020456
C0770213,TREATS,C0011854
C4519112,TREATS,C0011860
C0770213,TREATS,C0158996
C0770221,TREATS,C0011854
C0770221,TREATS,C0010308
C0770221,TREATS,C0025064
C0770226,TREATS,C0003972
C0770226,TREATS,C0011860
C0770226,TREATS,C0020456
C0770228,TREATS,C0011854
C0770228,TREATS,C0018203
C0770228,TREATS,C0020456
C1366449|2149,TREATS,C0011854
C0770230,TREATS,C0041325
C0770230,TREATS,C0027404
C0770232,TREATS,C0155213
C0770232,TREATS,C0275982
C0014063,TREATS,C0020456
C0770234,TREATS,C0011854
C0770234,TREATS,C0011847
C0770234,TREATS,C0020456
C0078569,TREATS,C0005122
C0770309,TREATS,C0030783
C0806140,TREATS,C0039841
C0002575,TREATS,C0043121
C0770309,TREATS,C0041364
C0770325,TREATS,C0019202
C0982363,TREATS,C0751850
C0770333,TREATS,C0520905
C0770343,TREATS,C0267963
C0770351,TREATS,C0001418
C0770351,TREATS,C0002453
C0770351,TREATS,C0014175
C0770351,TREATS,C0038940
C0028741,TREATS,C0042138
C0770382,TREATS,C0030193
C0770382,TREATS,C0427008
C0770382,TREATS,C0237236
C0002403,TREATS,C0162823
C0770386,TREATS,C1517205
C0770393,TREATS,C0001957
C0770393,TREATS,C0003469
C0770393,TREATS,C0014547
C0770426,TREATS,C0740418
C0770426,TREATS,C2926602
C0770435,TREATS,C0030193
C0770438,TREATS,C0752203
C0770438,TREATS,C0220633
C0982111,TREATS,C0033860
C0770438,TREATS,C0520767
C0770438,TREATS,C0036508
C0057361,TREATS,C3665596
C0770456,TREATS,C0268579
C0770456,TREATS,C0023487
C0770456,TREATS,C0026961
C0770458,TREATS,C0043352
C0770458,TREATS,C0599877
C0770491,TREATS,C0004096
C0770491,TREATS,C0006266
C0770500,TREATS,C0003851
C0770500,TREATS,C0007462
C0770500,TREATS,C0031190
C0770500,TREATS,C0034734
C4541381,TREATS,C0036421
C0770500,TREATS,C0037763
C0005903,TREATS,C0040021
C0770500,TREATS,C0040046
C0770500,TREATS,C0085096
C0770546,TREATS,C0011432
C0916906,TREATS,C0007785
C0770546,TREATS,C0010072
C0770546,TREATS,C0022573
C0027348,TREATS,C0032787
C0489786,TREATS,C0034065
C0872912,TREATS,C0040038
C3883231,TREATS,C0040046
C0770559,TREATS,C0001623
C1170745,TREATS,C0001627
C0770559,TREATS,C0009324
C0982366,TREATS,C0011616
C0770559,TREATS,C0034013
C2315497,TREATS,C0016509
C0117339,TREATS,C0018567
C0037536,TREATS,C0019112
C0770559,TREATS,C0021368
C0073374,TREATS,C0023219
C0282138,TREATS,C0033775
C0770559,TREATS,C0035435
C0770559,TREATS,C0036271
C0770559,TREATS,C0036974
C0770559,TREATS,C0038218
C0027444,TREATS,C0001403
C0770560,TREATS,C0001623
C0770560,TREATS,C0002063
C0770560,TREATS,C0002880
C0770560,TREATS,C0002994
C0770560,TREATS,C0151714
C0770560,TREATS,C0003872
C0528023,TREATS,C0003873
C0770560,TREATS,C0004096
C0770560,TREATS,C0004364
C0770560,TREATS,C0005138
C0037531,TREATS,C0006114
C0770560,TREATS,C0006444
C5421024,TREATS,C0009324
C0770560,TREATS,C0010346
C0770560,TREATS,C0030299
C0770560,TREATS,C0011608
C0616274,TREATS,C0011615
C0771341,TREATS,C0011616
C0770560,TREATS,C0014742
C0770560,TREATS,C0015230
C0700445,TREATS,C0015397
C0770560,TREATS,C0015456
C0770560,TREATS,C0022570
C0770560,TREATS,C0035235
C0770560,TREATS,C0019112
C0770560,TREATS,C0019829
C0770560,TREATS,C0021368
C0770560,TREATS,C0021390
C0770560,TREATS,C0023052
C0770560,TREATS,C1168250
C0770560,TREATS,C0023449
C0087000,TREATS,C0024141
C0770560,TREATS,C0858970
C0770560,TREATS,C0026769
C0770560,TREATS,C0233794
C1875875,TREATS,C0026948
C0770560,TREATS,C0027726
C0770560,TREATS,C0030807
C0770560,TREATS,C0033775
C0225326,TREATS,C0033860
C0020752,TREATS,C0035435
C2697674,TREATS,C0035439
C0770560,TREATS,C0023281
C0770560,TREATS,C0036271
C0770560,TREATS,C0036830
C0770560,TREATS,C0036974
C0770560,TREATS,C0038013
C0770560,TREATS,C0038218
C0521901,TREATS,C0039103
C0770560,TREATS,C1563054
C0770560,TREATS,C0456065
C0770560,TREATS,C0040147
C0770560,TREATS,C0040896
C0770560,TREATS,C0149911
C0770560,TREATS,C0151467
C0770560,TREATS,C0020413
C5578549,TREATS,C0242459
C0142791,TREATS,C0345468
C0770560,TREATS,C0405580
C0770560,TREATS,C0023787
C0770560,TREATS,C2585890
C0770560,TREATS,C1761609
C0770560,TREATS,C2607914
C0770560,TREATS,C2894027
C0770565,TREATS,C0035372
C4682392,TREATS,C0006444
C0770565,TREATS,C0009324
C0770565,TREATS,C1868889
C0770565,TREATS,C0011608
C0770565,TREATS,C0020437
C0770565,TREATS,C0022081
C0770565,TREATS,C0022568
C0770565,TREATS,C0023418
C0770565,TREATS,C0024141
C0770565,TREATS,C0026948
C0770565,TREATS,C0027497
C0770565,TREATS,C0011630
C0770565,TREATS,C0034902
C0770565,TREATS,C0022548
C0770565,TREATS,C0036202
C0770565,TREATS,C0014591
C0770565,TREATS,C0038013
C0770565,TREATS,C0040147
C0770565,TREATS,C0041327
C0770565,TREATS,C0042963
C0770565,TREATS,C0155773
C0524735,TREATS,C1527311
C0770578,TREATS,C0009806
C0770578,TREATS,C0042029
C2266969,TREATS,C0085682
C0770578,TREATS,C0426639
C0770578,TREATS,C0426576
C0770578,TREATS,C0020433
C0770649,TREATS,C0001139
C0770649,TREATS,C0039730
C0770649,TREATS,C0271650
C0770649,TREATS,C0014836
C0700496,TREATS,C0015967
C0770649,TREATS,C0019572
C0770649,TREATS,C0027697
C4550366,TREATS,C0027947
C2826354,TREATS,C0033700
C0031463,TREATS,C0033817
C0770649,TREATS,C0038160
C0770649,TREATS,C0038395
C0770649,TREATS,C0042029
C0770649,TREATS,C0085096
C0770649,TREATS,C0026946
C0770649,TREATS,C0149778
C0770649,TREATS,C0162627
C0770649,TREATS,C0243026
C0770666,TREATS,C0004623
C0054636,TREATS,C0014836
C0770666,TREATS,C0011860
C0770666,TREATS,C0751731
C0606318,TREATS,C0042029
C0770669,TREATS,C0338666
C0770669,TREATS,C0010692
C0770669,TREATS,C0276926
C0770669,TREATS,C0038160
C0770694,TREATS,C0008059
C0770858,TREATS,C0035457
C0770863,TREATS,C0026603
C0521900,TREATS,C0033774
C0084273,TREATS,C0035457
C0770863,TREATS,C0030794
C0770882,TREATS,C0011581
C0771774,TREATS,C0030193
C0770888,TREATS,C0003469
C0770888,TREATS,C0027497
C0770888,TREATS,C0003467
C0770888,TREATS,C0036341
C0023044,TREATS,C0042963
C0002860,TREATS,C0497327
C0770891,TREATS,C0011570
C0770891,TREATS,C0036341
C0770893,TREATS,C0519030
C0770895,TREATS,C0036341
C0770900,TREATS,C0004623
C0770901,TREATS,C0013404
C0770901,TREATS,C0030200
C0770909,TREATS,C0002962
C0770909,TREATS,C0008412
C0770916,TREATS,C0026961
C0770917,TREATS,C0010481
C0770917,TREATS,C0018801
C0770917,TREATS,C0020538
C0770917,TREATS,C0242698
C0770920,TREATS,C0011881
C0770920,TREATS,C0024228
C0770920,TREATS,C0035404
C0022251,TREATS,C0242698
C0770927,TREATS,C0206525
C4519258,TREATS,C0014836
C0770927,TREATS,C0235025
C4489760,TREATS,C0033700
C0770927,TREATS,C0033817
C0770927,TREATS,C0271858
C0770927,TREATS,C0242852
C0055899,TREATS,C0042029
C0770942,TREATS,C0012833
C0770942,TREATS,C0032617
C0770942,TREATS,C0042571
C0770942,TREATS,C0596240
C0770945,TREATS,C0013404
C0770945,TREATS,C0751188
C0770946,TREATS,C0013295
C0770946,TREATS,C0030920
C0770946,TREATS,C0038358
C0770959,TREATS,C0011882
C0770959,TREATS,C0153254
C0770959,TREATS,C0004604
C0770983,TREATS,C0009443
C0770983,TREATS,C0037299
C0770983,TREATS,C0043251
C0770988,TREATS,C0271429
C0770988,TREATS,C0011615
C0770988,TREATS,C0037199
C0771004,TREATS,C0009766
C0771004,TREATS,C0035457
C0771004,TREATS,C0035460
C0771010,TREATS,C0043541
C0020261,TREATS,C0011581
C0771019,TREATS,C0028768
C0771019,TREATS,C0030319
C0771019,TREATS,C0038436
C0304526,TREATS,C0349231
C0771019,TREATS,C4042784
C0066700,TREATS,C0004623
C2987642,TREATS,C0006845
C0771029,TREATS,C0026946
C0771029,TREATS,C0040250
C0771029,TREATS,C0850149
C0108342,TREATS,C0040261
C0304431,TREATS,C0040262
C0771030,TREATS,C0042024
C0771040,TREATS,C0917801
C4704592,TREATS,C0003175
C0771046,TREATS,C0003869
C0038689,TREATS,C0004669
C4080270,TREATS,C0006818
C0771046,TREATS,C0020255
C0771046,TREATS,C0010692
C0771046,TREATS,C0042571
C0771046,TREATS,C0007112
C0771046,TREATS,C0029421
C0543452,TREATS,C0015967
C0719220,TREATS,C0018081
C0771046,TREATS,C0018621
C0771046,TREATS,C0022729
C0771046,TREATS,C0027947
C0771046,TREATS,C0029443
C0771046,TREATS,C0029878
C1880207,TREATS,C0033581
C0771046,TREATS,C0019360
C0771046,TREATS,C0033817
C0771046,TREATS,C0024623
C0770858,TREATS,C0037199
C0771046,TREATS,C0038160
C0771046,TREATS,C0041466
C0771046,TREATS,C0042029
C0771046,TREATS,C0162627
C0771046,TREATS,C1112209
C0771049,TREATS,C0038587
C0008845,TREATS,C0006277
C0771053,TREATS,C0585442
C4724807,TREATS,C0015404
C0771053,TREATS,C0022729
C0041660,TREATS,C0033700
C0771053,TREATS,C0038160
C0025826,TREATS,C0040558
C0771053,TREATS,C0042029
C0994472,TREATS,C0162526
C0771053,TREATS,C1535939
C0771055,TREATS,C0026764
C0771055,TREATS,C5239396
C0771055,TREATS,C0035412
C0771055,TREATS,C0919267
C0771055,TREATS,C1458155
C0771061,TREATS,C0474368
C0771061,TREATS,C0524910
C0771061,TREATS,C0006277
C0771061,TREATS,C0020507
C0771138,TREATS,C1704436
C0771161,TREATS,C0015644
C0771161,TREATS,C0014836
C0771161,TREATS,C0027497
C0771161,TREATS,C0023364
C0771161,TREATS,C0155158
C0074769,TREATS,C0079487
C0771161,TREATS,C1527298
C0771167,TREATS,C0020538
C0771174,TREATS,C0013604
C0771174,TREATS,C0041107
C0025729,TREATS,C0020540
C0771182,TREATS,C0002395
C0771194,TREATS,C0009766
C0771200,TREATS,C0233636
C0771200,TREATS,C0011581
C0771200,TREATS,C0338480
C0520472,TREATS,C0028768
C0771200,TREATS,C0085636
C0771200,TREATS,C1263846
C3852512,TREATS,C0011615
C0771204,TREATS,C0040583
C0771209,TREATS,C0034065
C0771209,TREATS,C0013926
C0771209,TREATS,C0042487
C0771221,TREATS,C0221765
C0771246,TREATS,C0338437
C0724666,TREATS,C0007785
C0771246,TREATS,C0010072
C0771246,TREATS,C0027051
C0771246,TREATS,C0032787
C0771246,TREATS,C0034065
C0771246,TREATS,C1155266
C0771246,TREATS,C0040046
C0771259,TREATS,C0013537
C0771284,TREATS,C0001139
C0700535,TREATS,C0004623
C0771284,TREATS,C0004626
C0771284,TREATS,C0004669
C2003424,TREATS,C0005943
C0771284,TREATS,C0014836
C0771284,TREATS,C0015967
C0771284,TREATS,C0018482
C0771284,TREATS,C0022729
C0771284,TREATS,C0027947
C0771284,TREATS,C0033700
C0771284,TREATS,C0033817
C0771284,TREATS,C0034186
C0771284,TREATS,C0038160
C0771284,TREATS,C0038395
C0771284,TREATS,C0042029
C0354594,TREATS,C0085394
C0771284,TREATS,C0149778
C0771284,TREATS,C0162627
C0771284,TREATS,C0343886
C0771293,TREATS,C0001627
C0771294,TREATS,C0011630
C0771294,TREATS,C0018801
C0771294,TREATS,C0020538
C0602107,TREATS,C0242698
C0045010,TREATS,C0027412
C0034422,TREATS,C0029944
C0771297,TREATS,C0151636
C0065538,TREATS,C0003873
C2987417,TREATS,C0017668
C0771305,TREATS,C0024141
C0771305,TREATS,C0026896
C0020264,TREATS,C0033860
C0771306,TREATS,C0030705
C0771309,TREATS,C0043167
C0771309,TREATS,C0019342
