cancer_class,subject_cui,pass_all_3,pass_all_3_cancer_types,object_cui,pass_all_3_count
Leukemia,C0092801,,,C0023443,0
Leukemia,C0092777,"['C0851344', 'C0907349', 'C1831796', 'C0005310', 'C0253355', 'C0290883', 'C0051556', 'C2604307', 'C0011707', 'C0210657', 'C2987603', 'C2980094', 'C0025815', 'C3658706', 'C0770560', 'C0042679', 'C0039607', 'C1176020', 'C1831828', 'C0065175', 'C0025033', 'C0020402', 'C4086264', 'C0053523', 'C0032950', 'C1700874', 'C0393022', 'C4726799', 'C0033308', 'C4519167', 'C4683810', 'C0796392', 'C0011705', 'C1144149', 'C0016374', 'C1122962', 'C0039601', 'C0672708', 'C1367202', 'C0117996', 'C4055433', 'C0072980', 'C0541315', 'C0065879', 'C0076189', 'C0039286', 'C0041920', 'C2973446', 'C4287815', 'C2935436', 'C0765273', 'C0005740', 'C0069717', 'C1721300', 'C0525079', 'C2742502', 'C3899947', 'C0010583', 'C0218986', 'C4049146', 'C0040866', 'C1527027', 'C3818721', 'C4726900', 'C4056441', 'C0039871', 'C0245194', 'C2698692', 'C0246421', 'C4078312', 'C0076181', 'C0013089', 'C0025677', 'C1135132', 'C4079854', 'C0246415', 'C0728747', 'C2987648', 'C0078257', 'C1130428', 'C4058811', 'C0051113', 'C0717670', 'C0016298', 'C3467876']","[('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Leukemia', 'Melanoma'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma',), ('Kidney Cancer',), ('Breast Cancer',), ('Lung Cancer', 'Melanoma'), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Colon and Rectal Cancer',), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Breast Cancer', 'Lung Cancer')]",C0023449,85
Leukemia,C0056391,"['C0041920', 'C4086264', 'C0042682', 'C0053523', 'C0040864', 'C1700874', 'C0021735', 'C0056391', 'C3853822', 'C0146224', 'C1328025', 'C4726799', 'C2973446', 'C0071836', 'C4519167', 'C4683810', 'C0025826', 'C4287815', 'C2935436', 'C0245194', 'C0005310', 'C0011705', 'C0069717', 'C0010927', 'C0671970', 'C0076181', 'C4301624', 'C0051556', 'C0525079', 'C0040987', 'C3657270', 'C4079854', 'C1144149', 'C0246415', 'C0571665', 'C0016374', 'C0057992', 'C1135132', 'C0015133', 'C3181682', 'C1122962', 'C3899947', 'C0995188', 'C1707080', 'C0011777', 'C0044401', 'C0010583', 'C1997549', 'C0032952', 'C0218986', 'C2980094', 'C0672708', 'C0078257', 'C0042679', 'C1527027', 'C0039607', 'C1130428', 'C0045093', 'C4058811', 'C0025147', 'C1367202', 'C4045494', 'C1176020', 'C0005311', 'C0717670', 'C0065175', 'C0541315', 'C0065879', 'C0039600', 'C3818721', 'C1948068', 'C3467876']","[('Leukemia', 'Melanoma'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma',), ('Kidney Cancer',), ('Breast Cancer',), ('Melanoma',), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer')]",C0024305,72
Leukemia,C3255208,"['C0042670', 'C0066700', 'C0018513', 'C0907349', 'C1831796', 'C0253355', 'C0010927', 'C0051556', 'C4055478', 'C0571665', 'C2604307', 'C0011707', 'C0995188', 'C2713008', 'C0210657', 'C0032952', 'C0048306', 'C2987603', 'C2980094', 'C0042679', 'C0770560', 'C0005308', 'C0039607', 'C0025147', 'C1176020', 'C1831828', 'C0005311', 'C0025033', 'C3853921', 'C0053523', 'C0393022', 'C0021735', 'C4726799', 'C0033308', 'C4519167', 'C4683810', 'C0025826', 'C0796392', 'C0011705', 'C0671970', 'C2930789', 'C1506770', 'C0059874', 'C0007257', 'C0016374', 'C1122962', 'C1516119', 'C0014582', 'C0044401', 'C0039601', 'C2352806', 'C0008163', 'C1135135', 'C0672708', 'C0026256', 'C1367202', 'C0117996', 'C4055433', 'C0072980', 'C0541315', 'C2986924', 'C0065879', 'C0039286', 'C0879427', 'C0020268', 'C0016294', 'C0041920', 'C0016360', 'C0056391', 'C3853822', 'C0040867', 'C2973446', 'C4287815', 'C2935436', 'C0069717', 'C0750848', 'C4079208', 'C1721300', 'C0123931', 'C0525079', 'C4080091', 'C2742502', 'C0057992', 'C3181682', 'C3899947', 'C0010583', 'C0218986', 'C1527027', 'C0063077', 'C2932486', 'C0120107', 'C2974289', 'C0039600', 'C3818721', 'C4726900', 'C0042682', 'C4056441', 'C0039871', 'C0245194', 'C0246421', 'C0076181', 'C0040987', 'C0013089', 'C0025677', 'C0246415', 'C0015133', 'C1707080', 'C3501358', 'C4078806', 'C1176309', 'C0016366', 'C1130428', 'C4045494', 'C0717670', 'C0016299', 'C0016298', 'C1998098']","[('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Leukemia', 'Melanoma'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma',), ('Kidney Cancer',), ('Breast Cancer',), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Colon and Rectal Cancer',), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer')]",C0023449,117
Leukemia,C0010711,"['C0042670', 'C0066700', 'C0018513', 'C1831796', 'C0005310', 'C0253355', 'C0010927', 'C0051556', 'C0571665', 'C2604307', 'C0011707', 'C0995188', 'C2713008', 'C0210657', 'C0032952', 'C0048306', 'C0042679', 'C3658706', 'C0770560', 'C0005308', 'C0039607', 'C0025147', 'C1176020', 'C1831828', 'C0005311', 'C0025033', 'C0020402', 'C3853921', 'C0053523', 'C0393022', 'C1700874', 'C4726799', 'C0033308', 'C0071836', 'C4519167', 'C4683810', 'C0025826', 'C0796392', 'C0011705', 'C0671970', 'C2930789', 'C1144149', 'C1506770', 'C0059874', 'C0007257', 'C0016374', 'C1122962', 'C0014582', 'C0044401', 'C0039601', 'C2352806', 'C0008163', 'C0672708', 'C0045093', 'C1367202', 'C0117996', 'C4055433', 'C0541315', 'C0065879', 'C0879427', 'C0016294', 'C0041920', 'C0016360', 'C3853822', 'C0055900', 'C0040867', 'C2973446', 'C4287815', 'C2935436', 'C0069717', 'C0750848', 'C4079208', 'C1721300', 'C0123931', 'C0525079', 'C4080091', 'C2697961', 'C2742502', 'C0057992', 'C3899947', 'C0010583', 'C0762737', 'C1527027', 'C0063077', 'C2932486', 'C2974289', 'C0039600', 'C3818721', 'C0042682', 'C0040864', 'C4056441', 'C0039871', 'C2698692', 'C0246421', 'C4301624', 'C0040987', 'C2827667', 'C0013089', 'C0025677', 'C0246415', 'C0015133', 'C1707080', 'C4078806', 'C0016366', 'C1176309', 'C4058811', 'C4045494', 'C0717670', 'C0016299', 'C0016298', 'C1998098', 'C3467876']","[('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Leukemia', 'Melanoma'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma',), ('Kidney Cancer',), ('Breast Cancer',), ('Lung Cancer', 'Melanoma'), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Colon and Rectal Cancer',), ('Breast Cancer', 'Kidney Cancer'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer')]",C0023449,112
Leukemia,C1455147,"['C0042670', 'C1831796', 'C0005310', 'C0253355', 'C0290883', 'C0051556', 'C2604307', 'C0011707', 'C2713008', 'C0210657', 'C0048306', 'C2987603', 'C2980094', 'C0025815', 'C0770560', 'C3658706', 'C0042679', 'C0039607', 'C1176020', 'C1831828', 'C0005311', 'C0025033', 'C0065175', 'C4086264', 'C3853921', 'C0053523', 'C0032950', 'C0393022', 'C0146224', 'C4726799', 'C0033308', 'C0071836', 'C4519167', 'C4683810', 'C0796392', 'C0011705', 'C0671970', 'C1144149', 'C0007257', 'C0016374', 'C2987430', 'C1516119', 'C1122962', 'C0014582', 'C0039601', 'C0008163', 'C1135135', 'C0672708', 'C1367202', 'C0117996', 'C4055433', 'C0072980', 'C0541315', 'C0076189', 'C0039286', 'C0016294', 'C0041920', 'C0016360', 'C3853822', 'C1328025', 'C2973446', 'C2935436', 'C0765273', 'C0005740', 'C0069717', 'C0750848', 'C1721300', 'C0525079', 'C3899947', 'C0010583', 'C0218986', 'C2932486', 'C3818721', 'C0042682', 'C0040864', 'C4056441', 'C0039871', 'C2698692', 'C0246421', 'C0076181', 'C0013089', 'C0025677', 'C1135132', 'C0015133', 'C1707080', 'C0016366', 'C2987648', 'C0078257', 'C1130428', 'C0016298']","[('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma',), ('Kidney Cancer',), ('Breast Cancer',), ('Lung Cancer', 'Melanoma'), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Colon and Rectal Cancer',), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer')]",C0023474,90
Leukemia,C0011015,"['C0042670', 'C0066700', 'C0005310', 'C0253355', 'C0010927', 'C0571665', 'C2604307', 'C0210657', 'C2987603', 'C2980094', 'C0042679', 'C3658706', 'C0039607', 'C0025147', 'C1176020', 'C1831828', 'C0005311', 'C0065175', 'C0020402', 'C0053523', 'C0393022', 'C0146224', 'C4726799', 'C0033308', 'C0071836', 'C4519167', 'C4683810', 'C0025826', 'C0011705', 'C0007257', 'C0016374', 'C1122962', 'C1516119', 'C0044401', 'C0039601', 'C1997549', 'C1135135', 'C0672708', 'C0026256', 'C1367202', 'C0117996', 'C4055433', 'C0541315', 'C0039286', 'C0016294', 'C0041920', 'C0040976', 'C3853822', 'C1328025', 'C2973446', 'C4287815', 'C2935436', 'C0765273', 'C0069717', 'C0750848', 'C1721300', 'C3899947', 'C0010583', 'C0218986', 'C0762737', 'C4049146', 'C2932486', 'C2974289', 'C0039600', 'C3818721', 'C0042682', 'C0040864', 'C0039871', 'C0245194', 'C2698692', 'C0040987', 'C0025677', 'C1135132', 'C1707080', 'C0016366', 'C2987648', 'C0078257', 'C4045494', 'C0717670', 'C0016298']","[('Leukemia', 'Melanoma'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma',), ('Kidney Cancer',), ('Breast Cancer',), ('Lung Cancer', 'Melanoma'), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer')]",C0023440,80
Leukemia,C0049065,"['C0018513', 'C0907349', 'C0253355', 'C0290883', 'C0051556', 'C4055478', 'C2604307', 'C0011707', 'C0995188', 'C3852841', 'C0210657', 'C0032952', 'C0048306', 'C2987603', 'C2980094', 'C0042679', 'C0770560', 'C3658706', 'C0039607', 'C0025147', 'C1176020', 'C1831828', 'C0025033', 'C0065175', 'C4086264', 'C3853921', 'C0053523', 'C0393022', 'C0021735', 'C0146224', 'C4726799', 'C0033308', 'C0796392', 'C0671970', 'C1144149', 'C1506770', 'C0059874', 'C1122962', 'C0014582', 'C0044401', 'C0039601', 'C2352806', 'C0672708', 'C0026256', 'C0045093', 'C1367202', 'C4055433', 'C0076189', 'C0039286', 'C0020268', 'C0041920', 'C0016360', 'C0055900', 'C1328025', 'C2935436', 'C0005740', 'C0750848', 'C4079208', 'C1721300', 'C0123931', 'C0525079', 'C2742502', 'C0057992', 'C0011777', 'C0010583', 'C0040866', 'C1527027', 'C0063077', 'C4726900', 'C0040864', 'C4056441', 'C0246421', 'C4078312', 'C0076181', 'C4301624', 'C0013089', 'C0025677', 'C1135132', 'C0246415', 'C0015133', 'C3501358', 'C4078806', 'C0016366', 'C1176309', 'C0078257', 'C1130428', 'C0051113', 'C0717670', 'C0016299', 'C0016298', 'C3467876']","[('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Leukemia', 'Melanoma'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma',), ('Kidney Cancer',), ('Breast Cancer',), ('Lung Cancer', 'Melanoma'), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Breast Cancer', 'Lung Cancer')]",C0023467,91
Leukemia,C0011777,"['C0005310', 'C0253355', 'C0290883', 'C0051556', 'C2604307', 'C0011707', 'C0995188', 'C3852841', 'C0210657', 'C0032952', 'C0048306', 'C2980094', 'C0025815', 'C3658706', 'C0770560', 'C0042679', 'C0039607', 'C1176020', 'C1831828', 'C0005311', 'C0025033', 'C0020402', 'C4086264', 'C3853921', 'C0053523', 'C0032950', 'C0146224', 'C4726799', 'C0033308', 'C0071836', 'C4519167', 'C4683810', 'C0025826', 'C1144149', 'C0016374', 'C2987430', 'C1122962', 'C1516119', 'C0014582', 'C0044401', 'C0039601', 'C0045093', 'C1367202', 'C0117996', 'C4055433', 'C0072980', 'C0541315', 'C0076189', 'C0016294', 'C0040976', 'C0016360', 'C3853822', 'C0055900', 'C1328025', 'C2935436', 'C0765273', 'C0005740', 'C0069717', 'C0750848', 'C1721300', 'C0525079', 'C2697961', 'C2742502', 'C3899947', 'C0011777', 'C0010583', 'C0762737', 'C0040866', 'C1527027', 'C4726900', 'C0042682', 'C0040864', 'C4056441', 'C0039871', 'C2698692', 'C0246421', 'C0040987', 'C0013089', 'C0025677', 'C1135132', 'C4079854', 'C0246415', 'C0877880', 'C1707080', 'C0016366', 'C1176309', 'C2987648', 'C0078257', 'C4045494', 'C0717670', 'C0016298', 'C1948068', 'C3467876']","[('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Leukemia', 'Melanoma'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma',), ('Kidney Cancer',), ('Breast Cancer',), ('Lung Cancer', 'Melanoma'), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer')]",C0006413,93
Leukemia,C0013089,,,C0007115,0
Leukemia,C4079854,"['C1134659', 'C0042670', 'C0066700', 'C0018513', 'C0851344', 'C0907349', 'C1831796', 'C0005310', 'C0253355', 'C0010927', 'C0290883', 'C0051556', 'C4055478', 'C0571665', 'C2604307', 'C2713008', 'C0210657', 'C0032952', 'C0048306', 'C2987603', 'C2980094', 'C0025815', 'C3658706', 'C0770560', 'C0005308', 'C0042679', 'C0039607', 'C0025147', 'C1176020', 'C1831828', 'C0005311', 'C0025033', 'C0065175', 'C0020402', 'C4086264', 'C3853921', 'C0053523', 'C0032950', 'C1700874', 'C0021735', 'C0393022', 'C0146224', 'C4726799', 'C0033308', 'C0071836', 'C4519167', 'C4683810', 'C0025826', 'C0796392', 'C0011705', 'C0671970', 'C1144149', 'C1506770', 'C0059874', 'C0007257', 'C0016374', 'C1122962', 'C1516119', 'C0014582', 'C0044401', 'C0039601', 'C1997549', 'C2352806', 'C0008163', 'C1135135', 'C0672708', 'C0026256', 'C0045093', 'C1367202', 'C0117996', 'C4055433', 'C0076189', 'C0541315', 'C0065879', 'C0879427', 'C0020268', 'C0016294', 'C0041920', 'C3853822', 'C0055900', 'C1328025', 'C0040867', 'C2973446', 'C4287815', 'C2935436', 'C0765273', 'C0005740', 'C0069717', 'C0750848', 'C4079208', 'C1721300', 'C0525079', 'C4080091', 'C3657270', 'C2742502', 'C0057992', 'C3181682', 'C3899947', 'C0011777', 'C0010583', 'C0218986', 'C0762737', 'C4049146', 'C0040866', 'C1527027', 'C0120107', 'C2974289', 'C0039600', 'C3818721', 'C0042682', 'C0040864', 'C0144576', 'C4056441', 'C0039871', 'C0245194', 'C2698692', 'C0246421', 'C4078312', 'C0076181', 'C4301624', 'C0040987', 'C2827667', 'C0013089', 'C0025684', 'C0025677', 'C1135132', 'C4079854', 'C0246415', 'C0728747', 'C0015133', 'C0877880', 'C1707080', 'C4078806', 'C0016366', 'C1176309', 'C2987648', 'C0078257', 'C1130428', 'C4058811', 'C4045494', 'C0051113', 'C0717670', 'C0016299', 'C0016298', 'C1998098', 'C1948068', 'C3467876']","[('Breast Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer'), ('Lung Cancer', 'Melanoma'), ('Melanoma',), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Leukemia', 'Melanoma'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Kidney Cancer',), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Colon and Rectal Cancer',), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer')]",C0024301,147
Leukemia,C4519428,"['C1134659', 'C0042670', 'C0066700', 'C0018513', 'C0851344', 'C0907349', 'C0010927', 'C0051556', 'C4055478', 'C0571665', 'C2604307', 'C2713008', 'C0210657', 'C2987603', 'C2980094', 'C0042679', 'C3658706', 'C0005308', 'C0039607', 'C0025147', 'C1176020', 'C1831828', 'C0005311', 'C0025033', 'C0065175', 'C3853921', 'C0053523', 'C0032950', 'C1700874', 'C0021735', 'C0393022', 'C0146224', 'C4726799', 'C0071836', 'C4519167', 'C4683810', 'C0796392', 'C0011705', 'C0671970', 'C0016374', 'C1122962', 'C1516119', 'C0044401', 'C0039601', 'C1997549', 'C2352806', 'C0008163', 'C1135135', 'C0672708', 'C1367202', 'C0117996', 'C4055433', 'C0072980', 'C0541315', 'C0065879', 'C0076189', 'C0039286', 'C0879427', 'C0016294', 'C0041920', 'C0056391', 'C3853822', 'C0055900', 'C1328025', 'C0040867', 'C2973446', 'C4287815', 'C2935436', 'C0005740', 'C4079208', 'C1721300', 'C3657270', 'C2697961', 'C0057992', 'C3181682', 'C3899947', 'C0010583', 'C0218986', 'C0762737', 'C4049146', 'C1527027', 'C0063077', 'C2974289', 'C0039600', 'C3818721', 'C0042682', 'C0040864', 'C4056441', 'C0039871', 'C0245194', 'C2698692', 'C4078312', 'C0076181', 'C0040987', 'C2827667', 'C0013089', 'C0025684', 'C0025677', 'C1135132', 'C4079854', 'C0246415', 'C0728747', 'C0015133', 'C1707080', 'C0016366', 'C2987648', 'C0078257', 'C1130428', 'C4058811', 'C4045494', 'C0717670', 'C0016299', 'C0016298', 'C1998098', 'C3467876']","[('Breast Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Lung Cancer', 'Melanoma'), ('Breast Cancer', 'Lung Cancer'), ('Lung Cancer', 'Melanoma'), ('Melanoma',), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Leukemia', 'Melanoma'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Kidney Cancer',), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Colon and Rectal Cancer',), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer')]",C0023467,115
Leukemia,C0060483,"['C1134659', 'C0042670', 'C0005310', 'C0253355', 'C0290883', 'C0051556', 'C2604307', 'C0011707', 'C3852841', 'C0210657', 'C2980094', 'C0025815', 'C0770560', 'C3658706', 'C0039607', 'C1831828', 'C0005311', 'C0025033', 'C3853921', 'C0053523', 'C0032950', 'C0393022', 'C4726799', 'C0033308', 'C4519167', 'C4683810', 'C0025826', 'C2930789', 'C1144149', 'C1506770', 'C0016374', 'C1122962', 'C0014582', 'C0044401', 'C2352806', 'C0672708', 'C0045093', 'C1367202', 'C0117996', 'C0541315', 'C0016294', 'C0040976', 'C0016360', 'C3853822', 'C0055900', 'C1328025', 'C0765273', 'C0005740', 'C0069717', 'C0750848', 'C0123931', 'C0525079', 'C0011777', 'C0010583', 'C0040866', 'C1527027', 'C2974289', 'C0040864', 'C4056441', 'C2698692', 'C0246421', 'C0040987', 'C0013089', 'C0025677', 'C0015133', 'C0877880', 'C1707080', 'C4078806', 'C0016366', 'C1176309', 'C2987648', 'C0078257', 'C4058811', 'C4045494', 'C0051113', 'C0717670', 'C0016299', 'C0016298', 'C1948068']","[('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma',), ('Kidney Cancer',), ('Breast Cancer',), ('Lung Cancer', 'Melanoma'), ('Melanoma',), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Kidney Cancer')]",C0023434,79
Leukemia,C1533699,"['C0042682', 'C0056391', 'C4056441', 'C0040867', 'C4287815', 'C0011705', 'C0076181', 'C0002555', 'C0571665', 'C3657270', 'C4079854', 'C0728747', 'C0016374', 'C1516119', 'C1707080', 'C4049146', 'C2980094', 'C0672708', 'C0063077', 'C1130428', 'C0025147', 'C0117996', 'C0065175', 'C0541315', 'C0039600', 'C1998098']","[('Lung Cancer',), ('Non-Hodgkin Lymphoma',), ('Kidney Cancer',), ('Breast Cancer',), ('Melanoma',), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Non-Hodgkin Lymphoma', 'Kidney Cancer'), ('Colon and Rectal Cancer',), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Kidney Cancer'), ('Leukemia', 'Lung Cancer', 'Melanoma')]",C0023467,26
Leukemia,C3896940,,,C0023467,0
Leukemia,C4519273,,,C0023467,0
Leukemia,C0019588,"['C0066700', 'C0018513', 'C0851344', 'C0907349', 'C1831796', 'C0253355', 'C0010927', 'C0051556', 'C4055478', 'C2604307', 'C0011707', 'C2713008', 'C3852841', 'C0210657', 'C0048306', 'C2987603', 'C2980094', 'C0025815', 'C3658706', 'C0770560', 'C0005308', 'C0042679', 'C0039607', 'C1176020', 'C1831828', 'C0025033', 'C0065175', 'C0020402', 'C4086264', 'C3853921', 'C0053523', 'C0032950', 'C1700874', 'C0021735', 'C0393022', 'C0146224', 'C0033308', 'C0071836', 'C0796392', 'C0011705', 'C0671970', 'C2930789', 'C1144149', 'C1506770', 'C0059874', 'C0007257', 'C1122962', 'C1516119', 'C0014582', 'C1997549', 'C2352806', 'C0008163', 'C1135135', 'C0672708', 'C0026256', 'C0117996', 'C4055433', 'C0072980', 'C0076189', 'C2986924', 'C0065879', 'C0039286', 'C0879427', 'C0020268', 'C0016294', 'C0041920', 'C0040976', 'C0016360', 'C0056391', 'C3853822', 'C0055900', 'C0040867', 'C2973446', 'C4287815', 'C2935436', 'C0005740', 'C0069717', 'C0750848', 'C4079208', 'C1721300', 'C0002555', 'C0123931', 'C0525079', 'C4080091', 'C3657270', 'C2697961', 'C2742502', 'C0057992', 'C3181682', 'C0218986', 'C0762737', 'C4049146', 'C0040866', 'C1527027', 'C0063077', 'C2932486', 'C0120107', 'C0039600', 'C3818721', 'C4726900', 'C0040864', 'C0144576', 'C4056441', 'C0039871', 'C2698692', 'C0246421', 'C4078312', 'C0076181', 'C4301624', 'C0013089', 'C0025684', 'C0025677', 'C1135132', 'C4079854', 'C0246415', 'C0728747', 'C0877880', 'C3501358', 'C0016366', 'C1176309', 'C2987648', 'C0078257', 'C1130428', 'C4058811', 'C0051113', 'C0717670', 'C0016299', 'C0016298', 'C1998098', 'C3467876']","[('Leukemia', 'Non-Hodgkin Lymphoma', 'Lung Cancer'), ('Leukemia', 'Melanoma'), ('Lung Cancer',), ('Non-Hodgkin Lymphoma',), ('Kidney Cancer',), ('Breast Cancer',), ('Lung Cancer', 'Melanoma'), ('Melanoma',), ('Lung Cancer', 'Kidney Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma', 'Breast Cancer', 'Lung Cancer'), ('Colon and Rectal Cancer',), ('Non-Hodgkin Lymphoma', 'Breast Cancer'), ('Leukemia', 'Kidney Cancer', 'Melanoma'), ('Leukemia', 'Non-Hodgkin Lymphoma'), ('Breast Cancer', 'Lung Cancer', 'Kidney Cancer', 'Colon and Rectal Cancer'), ('Breast Cancer', 'Lung Cancer')]",C0023467,130
